,Unnamed: 0,title,price,link_item,index,discount,sales,brand,category,revenue
65,65,Điện thoại bàn Panasonic KX-TS500MX-hàng chính hãng,300000,https://tka.tiki.vn/pixel/pixel?data=8HpK0Pmbtj1LVA5OJd1DIsjC6rbHErFTa-wAbkLUD3lLdmxmGo1N5dCsWLf_xICwu2uOY7iafuQXnyq51O9ONlDG7ITE6wZWNIQE20RIRiam9RKGn41EXpSmRcrajj-2e7QBKn9r9H1O3aa7EBV24aGGRwUKLN7AHdJGtRSDYsSQElhUVNifajymD581z4zNaTxT3exCcTP2FlxeonDfkqXzdWu3hcVxrCFgOpQVgsU8UM_Svb1dzqd5cNhtKg-E4N1nNPcQOaKkkS7r0UHiYjXyiNmCZ_P_TyWW4el1W3VkJYswo7O7B2Wyo67JDLsoL6ve48Nl7t2TgqunPKKSnewV3FRf_QzWDUwjNPRckjTTxKq3FBolSqhpvG3q9I1WkU0lSMbbTIjhqtscSjD-WXDF_ATRn7J8hWsQ7VrekusE7cMb5tKF4Kpu-S1wD9Ib0jiFkCkTuCbysc_jEaCXnXW43cZBFDo_BC_F1ejBrApkdf-_ffN6jECyUjIgcNZxvkx7rp4u65eRj2zlGMXFgD9xfhi7LxXrnD9bGT-n1NgvC6c7rYmNVWuy1Ntk_HCrOJbbSaHdR_1if66_2fl8b1cYBl0YWxgUMwtgz6Q8Zbl0CVHz1TEvO1BulvkxC8i_g_sGt8If2C5S-hvEd3K8wdkec-fjeq6A2SY7m6etsEgekr3gnZkuZcAMhqSCVDaTpMkidqyAKTeFjhhvRnQkk-vSJwy3zDyeXQTvDnX4HasGZ8jFVW8hLtN_URzaX0QMUoJGyf0vjHxsgd102gibbBIyf5hr08IEg8JAie0k73HsDV9ZkT-nYxGa3e6jOSEiM9lrVHktuC0sZOBEhAXNTAE6QnmUWb_X2cR9PfAGlNBkFWUvguiVb-t1meEg08b6N7TQ9_u_arYFtzv0k9bO0AfsMmy9RkNYdHmszl_05_bdYpAtwyf1G2mGMX2A7WgkVd5gdt3MKQwCbfUNrtpm0XJf4TktE5PIJ-neiMVBacY65FBhPvs9B61o5F4R3UB__JE_NuZkYJEuL_AYp0IvCez_x7sVk9ka0ggVabb44GU&reqid=QWIspnWdFdVJlOKp&type=CLICK&pos=41,1.0,-2%,819.0,Panasonic,dienthoaiban,245700000.0
66,66,Điện thoại bàn Panasonic KX-TGF310 hàng chính hãng,2250000,https://tka.tiki.vn/pixel/pixel?data=8yt9yBX-OpGGb9VjaSuu8CmSrX6UKS-7n0pqvV4U7MTYDirb9Ba0JkZbNnh8WvfrWCwNoJnxHNXd1WqYEsgnXp6wN7r0otFAMbhsefxOJn9zhftr6coYox7oN4WCu4Rp_bDFdoYPEwKuWKjQXgvBZR5Rtdz2h6wY6L1SF3ZiEefoqieljNOcAqpCwgxlXbXrJ98ES8ySKFedhQsG-EG4MBnlXTKtctK0euslkXSI1R5V-2fACkx98-gtpazSpMIYwz2mJCALLo2zOUcCeAB2GP7pAq7LnE7H9tVtyVIQWV_d1wna1b3ganSd8CCNsyLUgd7UnooJNU9XHEcKzPo5fryN56TLVvXd2FAh163qUTdtA7KgdW-u93A5qA8A4ME3SUk4vL8H-9fswBkF4BfZD6o6ihuyKZeAa1Vw_SJz1Wk2TCg6Z5W_Dul0g9Y1v0YgJdFtg0yPr_GRlerpbCdcFzJ7tQf6hNCn-SARidgg1Y-dEQ6PQlUrCicLMzFnNusX3qYZhZcHkYRwuEetqQOSGRnjEEWMvZVCOQvRP4aA5PWoymKwD32OPpOzIcgN9rqafSxwG-l6JPYks-W6csVaeOygeI3v0SzD40Mai7fyeGie_T_WqC-07ffmM8X65hlLdmWMucatinJlE93rDQTcQCYi9JDej7zQEzUUlECD6JVKpILHqYTCU9UAV7C82QVoOZQ6lZDOeIprq2gn5fSIkANmjbxLcJ3cEc3b0i_NQOFq4Iuotdy46u3zxfS96dhNRNNuhkoGHSV5LGmO3VCEaqJsuEPfb3_4lpDrV9m7g_Jx-1O7y7OgPxYjXH0n89suAQvFU-3PbRRXpX7jfmLPO0GDq38_H1a4J_N395UdU1VgT2dvfOzsM6T0t5_Av_hfje7VlPmDXV1_8mSmMeVORSexNqP_t1ZFic0bBGmmSf-3dI9rQ6oAH4_GPeu0o3TXZzPpjF7HSJ_iAl9Rg2D-EiAIeuHwdcWGioBa6u5C3SwPcvdMSu_wF8nVAjluypHzzOOUAVHjAagRX7WoBdZ7taTCYBswUvRSobayVeE2viHTK6YA5gB1euIfdKc&reqid=QWIspnWdFdVJlOKp&type=CLICK&pos=42,2.0,,34.0,Panasonic,dienthoaiban,76500000.0
67,67,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,588000,https://tka.tiki.vn/pixel/pixel?data=v-THd7pTS6HipULvTYrsHYcQCrAPmF8DtLFneEKOQ4VcxoDT99n9_rV3vyNpWxf0srk_K5gqRiKtEn0JfR7l_u9e5fT_B4Y8jiQEhCqNwB5EdjWvSz6SXDE2VV0qb9E-rteK5-J3kWIivq9HqrUN47J8Q4uW6X17DtqGVSsX9u94wntSEHlaov9Sr4BDpMeBuGz8QjdYFwHjsT5LskxsZKEhjjKA704DTRKWKCLgIxe6tP-MqpgocPQiaIvMMze1stUNE1wYnsX8MnE3FDHtmS2CB1mQ9dq3I7qfXRY3XtDVqwX0ZFeXhjikBYp4A0a5JtekRT7bnUO7YgO6Q-AUmvtvEkE4UfslxNp8UYiLH6wzI2uZFM5TTLz4WZ6ABnRvYDxzIO70WDZznLkykt7Kqf4AK_hZ0chWxb0zzJ7wLb9nj0Zzjou8CRXzgcIsrFURSs43daNS8qquXqM4iobYNjT5zM6-SR9h5RwGuRDzXU2uTdTajsAqMvL2Ytx57DHRmugM3L0eUSI1qvCuuI46J1K_rcsYQ5M92fIEUAlqm8X6tW34HH5u42eCR-K3L0Qo-rUnJ_2eSadTzZ4ddMNU2cTyYV4VgCF1nzXzkeXFNsSpHSvDOGPJMhQAc1ajIZKQORtGmq6CAW3zdn_RrCjE5XayGRoXl0HPzFJJEHAFOGKRLz7iKmrlNsI3opqOdAfQ_MqOXC4PW5YPLIxtQzHSPz_Dy4FpcKFYCYOCvkC_MSRrF_wdyeDntlom_zFn3HlTgVEHDK2BpEka3Ok4PGv9WZTbFM8_SBTCJImK_khrJ3gfBeXjGBovlT6nCC50_C91UqWwlgF5ATWbW2VjUs1INAIaWZIE3ZUoQXX_8gsVzCls78HxFWNW2mNihWeuhq7PpzFunZoP8SbyZa9KzlKcSP4-N0vOk3YuEVbpBhGb7emC77AOgnZXX73TSXL-P_qklYnGei6FgYeWEsAPhKFqNzNTiveFyFeLCCmBYicJ0DOV2z2sdDQ5uQzfYSvz2pwejbgJPyIIe34bI25wFizl-dPRw2iu-P809wLEV47svfQS1DoF0uWggDknKw&reqid=QWIspnWdFdVJlOKp&type=CLICK&pos=43,3.0,,245.0,Panasonic,dienthoaiban,144060000.0
68,68,Điện thoại bàn Panasonic KX-TGC312 hàng chính hãng,1590000,https://tka.tiki.vn/pixel/pixel?data=HrF_ehcVbCWWmpR8DVQl-HEc_bEhdJYIpMPGtWpRpXm-FCJu9r-59uDabEM9DhYJl0KpDxdwdTtJaTRd6HibFNfSHLVLdta_yW_Vw2nckE6eI886Lcp7pieGXA1P2oiK2bgePkGGOyE8BbHzGbcdbRRADiCvTeAA-npz2wKuq2jZ0Bo5idYuaE8tw6trzfTnmUILCMHECcjdKk_Sn4M3aTJo4k22jSyk47XjQJdXcIXH-H7TD5M8PPYcli5k3HNiF4Z-klqjH2_x8Dr6SxOAN59ckihRMv2pWVxcmQSdV2cH88fvY6G_zYfE1iuoQP5tra0S5e2n5c7y-O9JkdbREn6bOvqzo6jvIh9yXbwmSc7lPEG5gVIlCOrkIgLqE1SR2Mp0MFuxo9FKPHxPKtavcqNfkjCxl9zDnxBruUnZXxdAlwLqFWWwB1v5D4i03VZase_WaRiO_QsVysxa-Eo_75GR1rs7Dq68SV0lTzrCB_qzLvV6j4vE57ZstpYfKOgx4r3dHRiDfVY7W0a5sy6pjQueqzdgs53yZcYIL0DSmY-jqtBwNLy4Kp8xFn5eIlCYbx8rve5qij_CwAO1pXJmwkDzTYpvIcXfQ0F1Xr0hZFTslDwIrRGZ1fbwe_9Au0G29E1CSkTKRpTawF59AYiYPAokGTUF-HJ83rJgB4TGp5ihZziYhHLp8uMyxFpi3FGplif1SL5vPIphpPpK8QZUs3JOOYxD7a4UImNqSk7-ncRhudaQHdmwccUVXSDXygVwc7D_r9W-YK0z7zOXxq4oWlJqpqrdTEm6NT23OqZYaX_jcRqOqpIODOIWJN7NplFJWDG5iSsMQEXiib90Lnkgih6Mny3dV7kRDxfWhfcpe-V35qcAHE6EpzfVe0G096ob2ITB_14FkfJThpmTMHa8vgBnHSuW-7ADJdPvxj9Zxd59saY29Rb8cWupNaXcu4K-EGM9gR226VJUvtnV3XPC2Tun2DNJxfbh-f947Z5IJvkq6DpP76J9QS_YZx4SXIZ0LaxJ7QccBE2RpYmYphgo4zYPwNJROg7iB6X0aIyhzhNDVfvAl91DEjKl3Fg&reqid=QWIspnWdFdVJlOKp&type=CLICK&pos=44,4.0,,28.0,Panasonic,dienthoaiban,44520000.0
69,69,Điện thoại Panasonic KX-TGB112CX -Hàng chính hãng,1199000,https://tiki.vn/dien-thoai-panasonic-kx-tgb112cx-hang-chinh-hang-p118100268.html?spid=118100269,5.0,,,Panasonic,dienthoaiban,
70,70,Điện thoại Panasonic KX-TS820MX -Hàng chính hãng,499000,https://tiki.vn/dien-thoai-panasonic-kx-ts820mx-hang-chinh-hang-p117927643.html?spid=117927644,6.0,,5.0,Panasonic,dienthoaiban,2495000.0
71,71,Điện thoại Panasonic KX-TS520MX -Hàng chính hãng,449000,https://tiki.vn/dien-thoai-panasonic-kx-ts520mx-hang-chinh-hang-p156222386.html?spid=258667798,7.0,,,Panasonic,dienthoaiban,
72,72,Điện thoại Panasonic KX-TGC312CX -Hàng chính hãng,1529000,https://tiki.vn/dien-thoai-panasonic-kx-tgc312cx-hang-chinh-hang-p118103703.html?spid=118103704,8.0,,,Panasonic,dienthoaiban,
73,73,Điện thoại bàn có dây Panasonic KX-TS560MX,730000,https://tiki.vn/dien-thoai-ban-co-day-panasonic-kx-ts560mx-hang-chinh-hang-p11376644.html?spid=131391454,9.0,,12.0,Panasonic,dienthoaiban,8760000.0
74,74,Điện thoại để bàn Panasonic KX-TS840 hàng chính hãng,800000,https://tiki.vn/dien-thoai-de-ban-panasonic-kx-ts840-hang-chinh-hang-p16520424.html?spid=44164123,10.0,,,Panasonic,dienthoaiban,
75,75,Điện Thoại Bàn Panasonic KXTGF320CX - Hàng Chính Hãng,2350000,https://tiki.vn/dien-thoai-ban-panasonic-kxtgf320cx-hang-chinh-hang-p4065607.html?spid=77768129,11.0,,9.0,Panasonic,dienthoaiban,21150000.0
76,76,Điện thoại Panasonic KX-TS560MX -Hàng chính hãng,675000,https://tiki.vn/dien-thoai-panasonic-kx-ts560mx-hang-chinh-hang-p117929538.html?spid=117929539,12.0,,6.0,Panasonic,dienthoaiban,4050000.0
77,77,Điện thoại Panasonic KX-TGC313CX -Hàng chính hãng,1949000,https://tiki.vn/dien-thoai-panasonic-kx-tgc313cx-hang-chinh-hang-p118124199.html?spid=118124200,13.0,,1.0,Panasonic,dienthoaiban,1949000.0
0,0,Điện thoại di động Forme N82 4G - Hàng chính hãng,531000,https://tiki.vn/dien-thoai-di-dong-forme-n82-4g-hang-chinh-hang-p253380146.html?spid=253380148,,-10%,,Forme,dienthoaiphothong,
1,1,Điện Thoại Forme D888 - Hàng Chính Hãng,531000,https://tiki.vn/dien-thoai-forme-d888-hang-chinh-hang-p200816374.html?spid=200816378,,-24%,5.0,Forme,dienthoaiphothong,2655000.0
2,2,Điện Thoại Di Động Forme D111 4G - Hàng Chính Hãng,413100,https://tiki.vn/dien-thoai-di-dong-forme-d111-hang-chinh-hang-p215135773.html?spid=221273544,,-10%,2.0,Forme,dienthoaiphothong,826200.0
3,3,Điện Thoại Di Động Forme D999 4G - Hàng Chính Hãng,760000,https://tiki.vn/dien-thoai-di-dong-forme-d999-hang-chinh-hang-p215125094.html?spid=215125097,,-10%,,Forme,dienthoaiphothong,
4,4,Điện thoại di động Forme Q8 (4G) - Hàng chính hãng,539100,https://tiki.vn/dien-thoai-di-dong-forme-q8-4g-hang-chinh-hang-p252865847.html?spid=252865849,,-13%,,Forme,dienthoaiphothong,
5,5,Điện Thoại Di Động Forme D888 4G - Hàng Chính Hãng,680000,https://tiki.vn/dien-thoai-di-dong-forme-d888-hang-chinh-hang-p215119245.html?spid=215119249,,,1.0,Forme,dienthoaiphothong,680000.0
6,6,Điện Thoại Forme D111 - Hàng Chính Hãng,451000,https://tiki.vn/dien-thoai-forme-d111-hang-chinh-hang-p225912504.html?spid=225912506,,,,Forme,dienthoaiphothong,
7,7,Điện Thoại Di Động Forme D666 4G - Hàng Chính Hãng,650000,https://tiki.vn/dien-thoai-di-dong-forme-d666-p215097578.html?spid=215097582,,,,Forme,dienthoaiphothong,
8,8,Điện thoại Itel it9200 4G - Hàng chính hãng,590000,https://tiki.vn/dien-thoai-itel-it9200-4g-hang-chinh-hang-p84757299.html?spid=84757300,,-15%,2.0,Itel,dienthoaiphothong,1180000.0
9,9,Điện thoại di động ITEL 9210 4G - Hàng Chính Hãng,594150,https://tiki.vn/dien-thoai-di-dong-itel-9210-4g-chinh-hang-gia-re-p252073258.html?spid=252073260,,-29%,6.0,Itel,dienthoaiphothong,3564900.0
10,10,Điện thoại itel it9200 4G - WIFI - Hàng chính hãng,563000,https://tiki.vn/dien-thoai-itel-it9200-4g-wifi-hang-chinh-hang-p181452535.html?spid=181452537,,,118.0,Itel,dienthoaiphothong,66434000.0
11,11,Điện thoại Itel it9010 4G - Hàng chính hãng,399000,https://tiki.vn/dien-thoai-itel-it9010-4g-hang-chinh-hang-p184578632.html?spid=273684390,,,,Itel,dienthoaiphothong,
12,12,Điện thoại Masstel Lux 20 4G - Sang trọng - Gọi HD Call - Hàng chính hãng,567000,https://tiki.vn/dien-thoai-masstel-lux-20-4g-sang-trong-goi-hd-call-hang-chinh-hang-p197652030.html?spid=197652032,,-29%,23.0,Massel,dienthoaiphothong,13041000.0
13,13,"Điện thoại Masstel Izi 25 4G Pin siêu khỏe, Gọi HD call- Hàng chính hãng",479000,https://tiki.vn/dien-thoai-masstel-izi-25-4g-pin-sieu-khoe-goi-hd-call-hang-chinh-hang-p197651936.html?spid=197651943,,-20%,9.0,Massel,dienthoaiphothong,4311000.0
14,14,"Điện thoại Masstel Play 10 4G Thiết kế hầm hố,Khung viền kim loại - Hàng chính hãng",569000,https://tiki.vn/dien-thoai-masstel-play-10-4g-thiet-ke-ham-ho-khung-vien-kim-loai-hang-chinh-hang-p212261734.html?spid=212261736,,-29%,25.0,Masstel,dienthoaiphothong,14225000.0
15,15,"Điện thoại Masstel IZI 50 4G , Pin 1700 mah - Hàng chính hãng",431000,https://tiki.vn/dien-thoai-masstel-izi-50-4g-pin-1700-mah-hang-chinh-hang-p167465856.html?spid=167465859,,-21%,14.0,Masstel,dienthoaiphothong,6034000.0
16,16,Điện thoại Masstel FAMI 60 4G Pin 2000 mah - Hàng chính hãng,636000,https://tiki.vn/dien-thoai-masstel-fami-60-4g-pin-2000-mah-hang-chinh-hang-p167466044.html?spid=167466046,,-15%,51.0,Masstel,dienthoaiphothong,32436000.0
17,17,Điện thoại Masstel izi 56 4G (pin trâu-loa chữ to rõ) - Hàng Chính Hãng,687000,https://tiki.vn/dien-thoai-masstel-izi-56-4g-pin-trau-loa-chu-to-ro-hang-chinh-hang-p251772653.html?spid=261810495,,-23%,1.0,Masstel,dienthoaiphothong,687000.0
18,18,Điện thoại Masstel Izi 20 - Hàng chính hãng,512000,https://tiki.vn/dien-thoai-masstel-izi-20-hang-chinh-hang-p224186586.html?spid=261810475,,-26%,1.0,Masstel,dienthoaiphothong,512000.0
19,19,Điện thoại Masstel Lux 10 4G - Sang trọng - Gọi HD Call - Hàng chính hãng,538000,https://tiki.vn/dien-thoai-masstel-lux-10-4g-sang-trong-goi-hd-call-hang-chinh-hang-p197960169.html?spid=197960191,,-14%,15.0,Masstel,dienthoaiphothong,8070000.0
20,20,Điện thoại Masstel izi 26 4G - Gọi HD Call - Hàng chính hãng,479000,https://tiki.vn/dien-thoai-masstel-izi-26-4g-goi-hd-call-hang-chinh-hang-p197654695.html?spid=197654698,,-27%,13.0,Masstel,dienthoaiphothong,6227000.0
21,21,Điện thoại Masstel IZI 10 4G - Hàng chính hãng,429000,https://tiki.vn/dien-thoai-masstel-izi-10-4g-hang-chinh-hang-p167465209.html?spid=167465308,,-13%,27.0,Masstel,dienthoaiphothong,11583000.0
22,22,Điện thoại Masstel Fami 65 4G - Tặng dock sạc - Gọi HD Call - Hàng chính hãng,655000,https://tiki.vn/dien-thoai-masstel-fami-65-4g-tang-dock-sac-goi-hd-call-hang-chinh-hang-p197666071.html?spid=197666077,,-10%,16.0,Masstel,dienthoaiphothong,10480000.0
23,23,"Điện thoại Masstel IZI 20 4G , Pin 1700 mAh - Hàng chính hãng",480000,https://tiki.vn/dien-thoai-masstel-izi-20-4g-pin-1700-mah-hang-chinh-hang-p167465704.html?spid=167465706,,-10%,30.0,Masstel,dienthoaiphothong,14400000.0
24,24,Điện Thoại Masstel Fami 12- Hàng Chính Hãng,539100,https://tiki.vn/dien-thoai-masstel-fami-12-hang-chinh-hang-p249287176.html?spid=249287179,,-10%,2.0,Masstel,dienthoaiphothong,1078200.0
25,25,Điện thoại Masstel IZI 11 4G - Hàng chính hãng,468000,https://tiki.vn/dien-thoai-masstel-izi-11-4g-hang-chinh-hang-p191636459.html?spid=261810480,,-23%,,Masstel,dienthoaiphothong,
26,26,Điện thoại Masstel izi 12 4G - Hàng chính hãng,10000000,https://tiki.vn/dien-thoai-masstel-izi-12-4g-p172920927.html?spid=261810407,,-10%,,Masstel,dienthoaiphothong,
27,27,"Điện thoại Masstel FAMI 60 4G ,Pin 2000 mah ,cỡ chữ to rõ ràng,âm thanh lớn,màn hình to- Hàng chính hãng",730000,https://tiki.vn/dien-thoai-masstel-fami-60-4g-pin-2000-mah-co-chu-to-ro-rang-am-thanh-lon-man-hinh-to-hang-chinh-hang-p171852890.html?spid=261810357,,-14%,,Masstel,dienthoaiphothong,
28,28,Điện thoại hiệu Masstel Fami 60 - Hàng chính hãng - Giá rẻ - hỗ trợ 4G - dành cho người lớn tuổi,629100,https://tiki.vn/dien-thoai-hieu-masstel-fami-60-hang-chinh-hang-gia-re-ho-tro-4g-danh-cho-nguoi-lon-tuoi-p252073013.html?spid=252073019,,-5%,1.0,Masstel,dienthoaiphothong,629100.0
29,29,Điện thoại di động Masstel Izi 30 (new) - Hàng chính hãng,539100,https://tiki.vn/dien-thoai-di-dong-masstel-izi-30-new-hang-chinh-hang-p263117493.html?spid=263117501,,-26%,1.0,Masstel,dienthoaiphothong,539100.0
30,30,"Điện Thoại Người Già Masstel Fami 60 4G - Loa To, FM Không Dây, Đọc Số Bằng Giọng Nói, SOS, Đèn Pin Kép,... Hàng Chính Hãng",679000,https://tiki.vn/dien-thoai-nguoi-gia-masstel-fami-60-4g-loa-to-fm-khong-day-doc-so-bang-giong-noi-sos-den-pin-kep-p170448099.html?spid=273562389,,-31%,31.0,Masstel,dienthoaiphothong,21049000.0
31,31,Điện Thoại Masstel Lux 10 4G - Hàng Chính Hãng,675000,https://tiki.vn/dien-thoai-masstel-lux-10-4g-hang-chinh-hang-p248185228.html?spid=261810547,,,,Masstel,dienthoaiphothong,
32,32,ĐIỆN THOẠI MASSTEL LUX 20-4G HÀNG CHÍNH HÃNG,750000,https://tiki.vn/dien-thoai-masstel-lux-20-4g-hang-chinh-hang-p197045354.html?spid=197045358,,,,Masstel,dienthoaiphothong,
33,33,Điện thoại Masstel izi 26 - Hàng chính hãng,600000,https://tiki.vn/dien-thoai-masstel-izi-26-hang-chinh-hang-p224873580.html?spid=261810346,,,,Masstel,dienthoaiphothong,
34,34,Điện thoại Masstel izi S2 - Hàng chính hãng,584100,https://tiki.vn/dien-thoai-masstel-izi-s2-hang-chinh-hang-p272834045.html?spid=272834049,,,,Masstel,dienthoaiphothong,
35,35,Điện Thoại Cho Người Già Masstel Fami 12 4G-hỗ trợ 4g-chữ to dành cho người già(Hàng Chính Hãng),630000,https://tiki.vn/dien-thoai-cho-nguoi-gia-masstel-fami-12-4g-ho-tro-4g-chu-to-danh-cho-nguoi-gia-hang-chinh-hang-p196176544.html?spid=261810394,,,,Masstel,dienthoaiphothong,
36,36,Điện Thoại Dành Cho Người Già Masstel Fami 12 Phiên bản mới hỗ trợ đèn Pin siêu sáng- Hàng Chính Hãng - Màu đen,630000,https://tiki.vn/dien-thoai-danh-cho-nguoi-gia-masstel-fami-12-phien-ban-moi-ho-tro-den-pin-sieu-sang-hang-chinh-hang-mau-den-p91836155.html?spid=261810438,,,,Masstel,dienthoaiphothong,
37,37,"Điện Thoại Cho Người Già Masstel Fami 12 4G - Viền Kim Loại, Ăng Ten FM Không Dây - Hàng Chính Hãng",600000,https://tiki.vn/dien-thoai-cho-nguoi-gia-masstel-fami-12-4g-vien-kim-loai-ang-ten-fm-khong-day-p174085242.html?spid=174085254,,,12.0,Masstel,dienthoaiphothong,7200000.0
38,38,"Điện thoại Masstel Lux 20 4G dành cho người lớn tuổi - Hàng chính hãng, Nguyên Seal",790000,https://tiki.vn/dien-thoai-masstel-lux-20-4g-danh-cho-nguoi-lon-tuoi-hang-chinh-hang-nguyen-seal-p197902452.html?spid=261810491,,,,Masstel,dienthoaiphothong,
39,39,Điện Thoại Masstel IZI 55 4G LTE - 2 Sim 2 Sóng - Pin 1800 mAh - Hàng Chính Hãng - Bảo Hành 12 Tháng,659000,https://tiki.vn/dien-thoai-masstel-izi-55-4g-lte-2-sim-2-song-pin-1800-mah-hang-chinh-hang-bao-hanh-12-thang-p249730339.html?spid=249730340,,,,Masstel,dienthoaiphothong,
40,40,Điện thoại cơ bản phím nút hiệu Masstel LUX10 - Hàng chính hãng - Giá Rẻ,675000,https://tiki.vn/dien-thoai-co-ban-phim-nut-hieu-masstel-lux10-hang-chinh-hang-gia-re-p252072962.html?spid=261810474,,,,Masstel,dienthoaiphothong,
41,41,"Điện Thoại Masstel Izi 20 4G - Loa To, Pin Trâu, 2 Sim 2 Sóng, Hỗ Trợ 4G VoLTE, Đèn Pin Sáng, Giá Rẻ - Hàng Chính Hãng",464550,https://tiki.vn/dien-thoai-masstel-izi-20-4g-loa-to-pin-trau-2-sim-2-song-ho-tro-4g-volte-den-pin-sang-gia-re-p170449059.html?spid=273562413,,,13.0,Masstel,dienthoaiphothong,6039150.0
42,42,Masstel izi 26 4G - Chữ to - Loa to - Hàng Chính Hãng,479000,https://tiki.vn/masstel-izi-26-4g-chu-to-loa-to-chinh-hang-p195894801.html?spid=216132112,,,8.0,Masstel,dienthoaiphothong,3832000.0
43,43,Điện thoại Masstel Fami 60 - Hàng chính hãng,730000,https://tiki.vn/dien-thoai-masstel-fami-60-hang-chinh-hang-p223859345.html?spid=261810413,,,,Masstel,dienthoaiphothong,
44,44,"Điện thoại Masstel FAMI 60 4G - Hàng chính hãng, Nguyên Seal",689000,https://tiki.vn/dien-thoai-masstel-fami-60-4g-hang-chinh-hang-nguyen-seal-p160051494.html?spid=250020410,,,,Masstel,dienthoaiphothong,
45,45,"Điện Thoại Cho Người Già Masstel Fami 65 - SOS, Loa To, FM Không Dây, Đọc Số Bằng Giọng Nói, Xem Lịch Âm - HÀNG CHÍNH HÃNG",685000,https://tiki.vn/dien-thoai-cho-nguoi-gia-masstel-fami-65-sos-loa-to-fm-khong-day-doc-so-bang-giong-noi-xem-lich-am-chinh-hang-p271290719.html?spid=271290723,,,1.0,Masstel,dienthoaiphothong,685000.0
46,46,Điện Thoại 4G Masstel Lux 10 - 2 Sim 2 Sóng - Sóng 4G HD Call - Loa To Rõ - Pin Bền - Hàng Chính Hãng - Bảo Hành 12 Tháng,675000,https://tiki.vn/dien-thoai-4g-masstel-lux-10-2-sim-2-song-song-4g-hd-call-loa-to-ro-pin-ben-bao-hanh-12-thang-p249851724.html?spid=261810485,,,,Masstel,dienthoaiphothong,
47,47,Điện thoại Masstel Lux 10 4G - Nhiều chức năng - Hàng chính hãng,675000,https://tiki.vn/dien-thoai-masstel-lux-10-4g-nhieu-chuc-nang-hang-chinh-hang-p201001781.html?spid=261810505,,,,Masstel,dienthoaiphothong,
48,48,Điện Thoại Masstel Fami 60 4G LTE - Pin 2000 mAh - Chức Năng SOS - Hàng Chính Hãng - Bảo Hành 12 tháng,730000,https://tiki.vn/dien-thoai-masstel-fami-60-4g-lte-pin-2000-mah-chuc-nang-sos-hang-chinh-hang-bao-hanh-12-thang-p249730336.html?spid=261810526,,,,Masstel,dienthoaiphothong,
49,49,Điện thoại Masstel IZI11 4G - Hàng Chính Hãng,468000,https://tiki.vn/dien-thoai-masstel-izi-11-4g-hang-chinh-hang-bao-hanh-p252073075.html?spid=261810540,,,,Masstel,dienthoaiphothong,
50,50,Điện thoại Masstel IZI 12 4G LTE - 2 Sim 2 Sóng - Pin 1000 mAh - Loa to - Hàng Chính Hãng - Bảo Hành 12 Tháng,456000,https://tiki.vn/dien-thoai-masstel-izi-12-4g-lte-2-sim-2-song-pin-1000-mah-loa-to-hang-chinh-hang-bao-hanh-12-thang-p249730344.html?spid=261810297,,,,Masstel,dienthoaiphothong,
51,51,Điện Thoại Masstel iZi 11 4G - Hàng Chính Hãng,468000,https://tiki.vn/dien-thoai-masstel-izi-11-4g-hang-chinh-hang-p258766897.html?spid=261810549,,,,Masstel,dienthoaiphothong,
52,52,Điện Thoại 4G Masstel Lux 20 - 2 Sim 2 Sóng - Sóng 4G Hd Call - Loa To Rõ - Hàng Chính Hãng - Bảo Hành 12 Tháng,790000,https://tiki.vn/dien-thoai-4g-masstel-lux-20-2-sim-2-song-song-4g-hd-call-loa-to-ro-hang-chinh-hang-bao-hanh-12-thang-p249730338.html?spid=261810556,,,,Masstel,dienthoaiphothong,
53,53,Điện Thoại Masstel Fami 12 4G LTE - 2 Sim- Pin 1400 mAh - Đọc số bằng giọng nói - Hàng Chính Hãng - Bảo Hành 12 Tháng,630000,https://tiki.vn/dien-thoai-masstel-fami-12-4g-lte-2-sim-pin-1400-mah-doc-so-bang-giong-noi-hang-chinh-hang-bao-hanh-12-thang-p249730342.html?spid=261810382,,,,Masstel,dienthoaiphothong,
54,54,Điện Thoại Masstel iZi 26 4G - Hàng Chính Hãng,531000,https://tiki.vn/dien-thoai-masstel-izi-26-4g-hang-chinh-hang-p248235765.html?spid=248235767,,-17%,,Masstel,dienthoaiphothong,
55,55,ĐIỆN THOẠI MASSTEL IZI 30 4G-LTE-HÀNG CHÍNH HÃNG,560000,https://tiki.vn/dien-thoai-masstel-izi-30-4g-lte-hang-chinh-hang-p262688183.html?spid=262688184,,,,Masstel,dienthoaiphothong,
56,56,Điện Thoại Masstel Fami 12 4G - Hàng Chính Hãng,630000,https://tiki.vn/dien-thoai-masstel-fami-12-4g-hang-chinh-hang-p248185860.html?spid=261809770,,,,Masstel,dienthoaiphothong,
57,57,Điện thoại Masstel IZI 55 4G - Hàng chính hãng,659000,https://tiki.vn/dien-thoai-masstel-izi-55-4g-hang-chinh-hang-p153581568.html?spid=249603868,,,,Masstel,dienthoaiphothong,
58,58,"Điện thoại Masstel IZI 20 4G - Hàng chính hãng, Nguyên Seal",512000,https://tiki.vn/dien-thoai-masstel-izi-20-4g-hang-chinh-hang-nguyen-seal-p160051501.html?spid=261810386,,,,Masstel,dienthoaiphothong,
