,Unnamed: 0,title,price,link_item,discount,sales,revenue
89,28,"[Hộp 10 cái] Bao cao su Durex Invisible - Siêu mỏng, mềm mịn",195000,https://tiki.vn/hop-10-cai-bao-cao-su-durex-invisible-sieu-mong-mem-min-p130743549.html?spid=271224106,,,
90,29,Dung Dịch Bôi Trơn Durex Play Warming 100ml - Tạo Cảm Giác Ấm Nóng - Nhập Khẩu Thái Lan- Che Tên Sản Phẩm,245000,https://tiki.vn/dung-dich-boi-tron-durex-play-warming-100ml-tao-cam-giac-am-nong-nhap-khau-thai-lan-che-ten-san-pham-p198208190.html?spid=198208191,,5.0,1225000.0
91,31,Bộ 2 Bao Cao Su Cao Cấp Gia Đình Tâm Thiện Chí (12 Chiếc / Hộp),50000,https://tiki.vn/bo-2-bao-cao-su-cao-cap-gia-dinh-tam-thien-chi-12-chiec-hop-p740200.html?spid=54473575,,25.0,1250000.0
92,32,Combo Bao cao su Powermen 02 hộp 12 chiếc và 1 hộp 3 chiếc,159000,https://tiki.vn/combo-bao-cao-su-powermen-2-hop-12-chiec-va-1-hop-3-chiec-p8048827.html?spid=8082764,,39.0,6201000.0
93,33,Bao Cao Su Sagami Love Me Orange - Hộp 10 Gói kèm ống màu da cho quý ông,175000,https://tiki.vn/bao-cao-su-sagami-love-me-orange-hop-10-goi-kem-ong-mau-da-cho-quy-ong-p272920633.html?spid=272920634,,,
94,34,"Bao cao su Size Việt, Ngăn xuất tinh sớm, Tăng khoái cảm Powermen Tighter Longer Plus Hộp 12 chiếc (TLO12)",170000,https://tiki.vn/bao-cao-su-size-viet-ngan-xuat-tinh-som-tang-khoai-cam-powermen-tighter-longer-plus-hop-12-chiec-tlo12-p242787733.html?spid=225924613,,84.0,14280000.0
95,36,Bcs Size Nhỏ 49mm Có Gai Kéo Dài Thời Gian Power Men Tighter Longer Extra Dots (H3) - Hàng Chính Hãng 100% - Che Tên Sản Phẩm,50000,https://tiki.vn/bcs-size-nho-49mm-co-gai-keo-dai-thoi-gian-power-men-tighter-longer-extra-dots-h3-hang-chinh-hang-100-che-ten-san-pham-p176170020.html?spid=176170021,,29.0,1450000.0
96,37,Bao Cao Su Size Nhỏ 49mm Ôm Khít Power Men Tighter Closer (Hộp 12 Chiếc) + Gel Gói Jex Nhật - Hàng Chính Hãng 100% - Che Tên Sản Phẩm,119000,https://tiki.vn/bao-cao-su-size-nho-49mm-om-khit-power-men-tighter-closer-hop-12-chiec-tang-gel-goi-jex-hang-chinh-hang-100-che-ten-san-pham-p155107262.html?spid=155107263,,5.0,595000.0
97,38,Bao Cao Su Chống Xuất Tinh Sớm Có Gai Power Men Longer Plus Type - 12s - Che Tên Sản Phẩm,150000,https://tiki.vn/bao-cao-su-chong-xuat-tinh-som-co-gai-power-men-longer-plus-type-12s-p217175844.html?spid=217175845,,,
98,39,"Bao cao su POWER MEN Hộp 3 bcs siêu mỏng, truyền nhiệt, size lớn 55mm",59000,https://tiki.vn/bao-cao-su-power-men-hop-3-bcs-sieu-mong-truyen-nhiet-size-lon-55mm-p171579828.html?spid=171579829,,51.0,3009000.0
99,0,Bao cao su Powermen,349000,https://tiki.vn/bao-cao-su-powermen-p11446545.html?spid=11446547,-13%,33.0,11517000.0
100,1,[Hộp 10 cái] Bao cao su Shell Intense - Siêu mỏng 0.04mm kèm 1 chiếc BCS Gun Super Thin,180000,https://tiki.vn/hop-10-cai-bao-cao-su-shell-intense-sieu-mong-0-04mm-kem-1-chiec-bcs-gun-super-thin-p143378167.html?spid=143378169,-46%,7.0,1260000.0
101,2,Bao Cao Su Sagami Love Me Orange - Hộp 10 Gói kèm ống hình cá cho quý ông,135000,https://tiki.vn/bao-cao-su-sagami-love-me-orange-hop-10-goi-kem-ong-hinh-ca-cho-quy-ong-p272949473.html?spid=272949474,-10%,,
102,3,Bao cao su Siêu mỏng Safefit 003 hương Bưởi nhẹ Hộp 12 cái,75000,https://tiki.vn/bao-cao-su-safefit-003-sieu-mong-hop-12-cai-p258734595.html?spid=258734596,-5%,2.0,150000.0
103,5,"[Hộp 12 cái] Bao cao su SO Long Shock - Mỏng, kéo dài thời gian",144000,https://tiki.vn/hop-12-cai-bao-cao-su-so-long-shock-mong-keo-dai-thoi-gian-p205996986.html?spid=205996988,,3.0,432000.0
104,6,Bột Pha Dầu Massage Body Toro Gói 30g Nhật Bản - Mang Đến Cho Cặp Đôi Cảm Xúc Thăng Hoa - Tặng Bcs Sagami 1 Chiếc - Che Tên Sản Phẩm,350000,https://tiki.vn/bot-pha-dau-massage-body-toro-goi-30g-nhat-ban-mang-den-cho-cap-doi-cam-xuc-thang-hoa-tang-bcs-sagami-1-chiec-che-ten-san-pham-p106322058.html?spid=106322074,-22%,6.0,2100000.0
105,7,Bao cao su Okamoto Skinless Skin Purity (10 cái/hộp),80000,https://tiki.vn/bao-cao-su-okamoto-skinless-skin-purity-10-cai-hop-p271189957.html?spid=271189958,,,
106,8,Bao Cao Su Powermen Hương Bạc Hà Tăng Khoái Cảm (Hộp 3 Chiếc),75000,https://tiki.vn/bao-cao-su-powermen-huong-bac-ha-tang-khoai-cam-hop-3-chiec-p2324119.html?spid=2357537,-10%,26.0,1950000.0
107,10,Bao cao su Okamoto Skinless Skin Purity (3 cái/hộp),29000,https://tiki.vn/gang-tay-cao-su-y-te-co-bot-vglove-hop-100-chiec-p166767707.html?spid=166767711,-33%,7.0,203000.0
108,11,"Bộ 02 hộp bao cao su Ritex Longtime, kéo dài thời gian bằng vòng đôi cao su, hộp 3 chiếc",180000,https://tiki.vn/bo-02-hop-bao-cao-su-ritex-delay-keo-dai-thoi-gian-hop-3-chiec-p181681062.html?spid=181681063,,12.0,2160000.0
109,13,Bao Cao Su Sagami Love Me Orange - Hộp 10 Gói,61750,https://tiki.vn/bao-cao-su-sagami-love-me-orange-hop-10-goi-p389615.html?spid=187835185,,1.0,61750.0
110,14,"Bao Cao Su Malaysia Innova đen 4in1 12s Gai liti, kéo dài thời gian tặng kèm 1 bao cao su Powermen Dotted 3s",80000,https://tiki.vn/bao-cao-su-malaysia-innova-den-4in1-12s-gai-liti-keo-dai-thoi-gian-tang-kem-1-bao-cao-su-powermen-dotted-3s-p32750049.html?spid=32750050,,305.0,24400000.0
111,15,Bao cao su 3 cái Masculan Organic,68000,https://tiki.vn/bao-cao-su-3-cai-masculan-organic-p73240182.html?spid=73240183,,1.0,68000.0
112,16,Combo 1 Hộp Bao Cao Su LifeStyles Fantasy 12 bao + 1 Hộp Bao Cao Su LifeStyles Zero 12 bao,264000,https://tiki.vn/combo-1-hop-bao-cao-su-lifestyles-fantasy-12-bao-1-hop-bao-cao-su-lifestyles-zero-12-bao-p126945365.html?spid=126945368,,55.0,14520000.0
113,18,Bao Cao Su Durex Siêu Mỏng Invisible Extra Thin - 100% Hàng Chính Hãng - 10s,300000,https://tiki.vn/bao-cao-su-durex-sieu-mong-invisible-extra-thin-100-hang-chinh-hang-10s-p196337567.html?spid=196337568,,,
114,19,"BAO CAO SU Durex Invisible Extra Thin, Extra Sensitive 10S",415000,https://tiki.vn/bao-cao-su-durex-invisible-extra-thin-extra-sensitive-10s-p14892615.html?spid=212981024,,,
115,20,Bcs Siêu Mỏng Okamoto 0.01 Zero One Của Nhật Bản (Hộp 3 Chiếc) - Không Mùi - Không Kích Ứng Da - Tặng Kèm Gel Jex - Che Tên Sản Phẩm,350000,https://tiki.vn/bcs-sieu-mong-okamoto-0-01-zero-one-cua-nhat-ban-hop-3-chiec-khong-mui-khong-kich-ung-da-tang-kem-gel-jex-che-ten-san-pham-p76903380.html?spid=76903381,,11.0,3850000.0
116,21,"Bao cao su Powermen Siêu siêu mỏng 0.03 mm, chống xuất tinh sớm Hộp 9 BCS - che tên khi giao hàng",60000,https://tiki.vn/bao-cao-su-powermen-sieu-sieu-mong-0-03-mm-chong-xuat-tinh-som-hop-9-bcs-che-ten-khi-giao-hang-p91760415.html?spid=91760419,,70.0,4200000.0
117,22,Chất bôi trơn silicone cho đường hậu Pjur Back Door Relaxing Anal Glide 30ml bổ sung chiết xuất jojoba cao cấp,473000,https://tiki.vn/chat-boi-tron-silicone-cho-duong-hau-pjur-back-door-relaxing-anal-glide-30ml-bo-sung-chiet-xuat-jojoba-cao-cap-p247940638.html?spid=247940639,,,
118,23,"[Hộp 10 cái] Bao cao su Shell Sensitive Prolong - Siêu mỏng 0.03mm, kéo dài thời gian",280000,https://tiki.vn/hop-10-cai-bao-cao-su-shell-sensitive-prolong-sieu-mong-0-03mm-keo-dai-thoi-gian-p174104385.html?spid=174104387,,3.0,840000.0
119,24,Bao Cao Su Power Men Long Shock 3 Chiếc,35000,https://tiki.vn/bao-cao-su-power-men-long-shock-3-chiec-p2324091.html?spid=2357513,,35.0,1225000.0
120,26,Bao Cao Su Okamoto 0.03 Cool Siêu mỏng Bóng Láng Mát lạnh Hộp 8 Cái,339000,https://tiki.vn/bao-cao-su-okamoto-0-03-cool-sieu-mong-bong-lang-mat-lanh-hop-8-cai-p190194485.html?spid=190194486,,20.0,6780000.0
121,27,Bao Cao Su Có Gai Nhẹ Của Nhật Sagami Xtreme White (Hộp 10 Chiếc) - Tăng Khoái Cảm - Che Tên Sản Phẩm,88000,https://tiki.vn/bao-cao-su-co-gai-nhe-cua-nhat-sagami-xtreme-white-hop-10-chiec-tang-khoai-cam-che-ten-san-pham-p88826527.html?spid=88826528,,25.0,2200000.0
122,28,Bao Gai Kéo Dài Thời Gian Sagami Feel Long Nhật Bản (Hộp 10 Chiếc) - Không Mùi Cao Su - Chống Xuất Tinh Sớm - Tặng Kèm Gel Jex - Che Tên Sản Phẩm,119000,https://tiki.vn/bao-gai-keo-dai-thoi-gian-sagami-feel-long-nhat-ban-hop-10-chiec-khong-mui-cao-su-chong-xuat-tinh-som-tang-kem-gel-jex-che-ten-san-pham-p77118069.html?spid=77118070,,74.0,8806000.0
123,29,Bao cao su Durex Invisible Extra Thin Extra Sensitive 10 bao / hộp - Thiết kế Siêu mỏng vô hình 52mm tăng Cảm giác như thật từ Bao cao su Durex CAO CẤP,190000,https://tiki.vn/bao-cao-su-durex-invisible-extra-thin-extra-sensitive-10-bao-hop-thiet-ke-sieu-mong-vo-hinh-52mm-tang-cam-giac-nhu-that-tu-bao-cao-su-durex-cao-cap-p54981050.html?spid=212977111,,5.0,950000.0
124,31,Gel Bôi Trơn Gốc Nước Sagami 60g - Chống Dị Ứng - Kèm máy cho chị em,990000,https://tiki.vn/gel-boi-tron-goc-nuoc-sagami-60g-chong-di-ung-kem-may-cho-chi-em-p272920476.html?spid=272920477,,,
125,32,Bao cao su Powermen Longer Plus New 12 chiếc và Longer Plus 3 Chiếc,149000,https://tiki.vn/bao-cao-su-powermen-longer-plus-new-12-chiec-va-longer-plus-3-chiec-p8296519.html?spid=8296521,,39.0,5811000.0
126,33,Bao Cao Su Gân Gai Okamoto Harmony (Hộp 10 Chiếc) - Tặng Kèm Bcs gai Sagami Nhật Bản (Hộp 3 Chiếc) - Không Mùi - Che Tên Sản Phẩm,219000,https://tiki.vn/bao-cao-su-gan-gai-okamoto-harmony-hop-10-chiec-tang-kem-bcs-gai-sagami-nhat-ban-hop-3-chiec-khong-mui-che-ten-san-pham-p76797276.html?spid=76797277,,20.0,4380000.0
127,34,Bao Cao Su Powermen Ngọc Trai Hỗ Trợ Trị Xuất Tinh Sớm (Hộp 3 Cái),41000,https://tiki.vn/bao-cao-su-powermen-ngoc-trai-tri-xuat-tinh-som-hop-3-cai-p933551.html?spid=934399,,174.0,7134000.0
128,36,Bao Cao Su Durex Performa Chính Hãng - Chống Xuất Tinh Sớm Cho Nam,150000,https://tiki.vn/bao-cao-su-durex-performa-chinh-hang-chong-xuat-tinh-som-cho-nam-p199943791.html?spid=212981007,,,
129,37,Bao cao su Tâm Thiện Chí Real Fit,42000,https://tiki.vn/bao-cao-su-tam-thien-chi-real-fit-p181974537.html?spid=181974543,,19.0,798000.0
130,38,BCS Gai Gân Sagami Are Are (5 Chiếc) - Nhập Khẩu Nhật Bản - Che Tên Sản Phẩm,70000,https://tiki.vn/chai-xit-keo-dai-thoi-gian-quan-he-dynamo-delay-usa-bcs-sagami-h3-che-ten-san-pham-p167567197.html?spid=167567198,,4.0,280000.0
131,39,Bao Cao Su Powermen Longer Plus Cá Ngựa Bạc (Hộp 3 Cái),40000,https://tiki.vn/bao-cao-su-powermen-longer-plus-ca-ngua-bac-hop-3-cai-p933547.html?spid=934397,,219.0,8760000.0
132,0,Gel Bôi Trơn LifeStyles Warm Lovin' Massage Lotion Bôi Trơn Quan Hệ Tăng Cảm Giác Ấm Nóng 50ml,106000,https://tiki.vn/gel-boi-tron-lifestyles-warm-lovin-massage-lotion-boi-tron-quan-he-tang-cam-giac-am-nong-50ml-p123863341.html?spid=123863342,-41%,10.0,1060000.0
133,1,Gel bôi trơn gốc nước Pjur Aqua chai 100ml nuôi dưỡng làn da khô an toàn lành tính không chứa dầu chất béo,319000,https://tiki.vn/chat-boi-tron-goc-nuoc-pjur-aqua-chai-100ml-nuoi-duong-lan-da-kho-an-toan-lanh-tinh-khong-chua-dau-chat-beo-p247940678.html?spid=247940682,-24%,7.0,2233000.0
134,2,Bao Cao Su Gai Nhật Bản Tăng Kích Thích Jex Glamourous Butterfly Dot Type (Hộp 8c) - Che Tên Sản Phẩm - SHOP THIÊN THAI,280000,https://tiki.vn/bao-cao-su-gai-nhat-ban-tang-kich-thich-jex-glamourous-butterfly-dot-type-hop-8c-che-ten-san-pham-shop-thien-thai-p105157980.html?spid=105157981,-41%,13.0,3640000.0
135,3,Bao Cao Su Có Gai Okamoto Roman Nhật Bản (Hộp 10 Chiếc) - Hình Hoa Hồng - Tặng Kèm Bcs gai Sagami (Hộp 3 Chiếc) - Che Tên Sản Phẩm,219000,https://tiki.vn/bao-cao-su-co-gai-okamoto-roman-nhat-ban-hop-10-chiec-hoa-tiet-hoa-hong-thu-hut-tang-kem-bcs-gai-sagami-hop-3-chiec-che-ten-san-pham-p76797777.html?spid=76797778,,13.0,2847000.0
136,5,Bao Cao Su Okamoto Dot Cool (Hộp 10 Gói),145999,https://tiki.vn/bao-cao-su-okamoto-dot-cool-hop-10-goi-p541793.html?spid=119479661,-22%,5.0,729995.0
137,6,Bao Cao Su Size Lớn 55 mm Sagami Original 0.02 Extra (Hộp 3 Chiếc) Siêu Mỏng Chứa Nhiều Gel + Bcs Power Men 1 Chiếc - Hàng Chính Hãng - Che Tên Sản Phẩm,180000,https://tiki.vn/bao-cao-su-size-lon-55-mm-sagami-original-0-02-extra-hop-3-chiec-sieu-mong-chua-nhieu-gel-bcs-power-men-1-chiec-hang-chinh-hang-che-ten-san-pham-p114268127.html?spid=114268128,-23%,2.0,360000.0
138,7,Gel Tăng Cường Sinh Lý Nam Titan Gel Gold - Chính Hãng Của Nga,280000,https://tiki.vn/gel-tang-cuong-sinh-ly-nam-titan-gel-gold-chinh-hang-cua-nga-p198934898.html?spid=198934899,-5%,34.0,9520000.0
139,8,Bao Cao Su Kéo Dài Thời Gian Durex Performa Hộp 12s + Hộp 12s,390000,https://tiki.vn/bao-cao-su-keo-dai-thoi-gian-durex-performa-hop-12s-hop-12s-p56031326.html?spid=271224162,,2.0,780000.0
140,10,"Gel Bôi Trơn SAGAMI Original - NEW - Siêu Trơn, Siêu Mềm, Siêu Mịn - MADE IN JAPAN (TẶNG Bao Cao Su Sagami) - Hàng Chính Hãng - 60g",166000,https://tiki.vn/gel-boi-tron-sagami-original-new-sieu-tron-sieu-mem-sieu-min-made-in-japan-tang-bao-cao-su-sagami-hang-chinh-hang-60g-p58597341.html?spid=187828853,-53%,13.0,2158000.0
141,11,Bcs Size Nhỏ 49 Mm Sagami Miracle Fit (H10) - Không Mùi Cao Su - Thiết Kế 3D - 1 Lằn Thắt Chống Tuột - Nhập Khẩu Chính Hãng,130000,https://tiki.vn/bcs-size-nho-49-mm-sagami-miracle-fit-h10-khong-mui-cao-su-thiet-ke-3d-1-lan-that-chong-tuot-nhap-khau-chinh-hang-p167683281.html?spid=167683282,,,
142,13,Bao cao su sagami 2 cái + Xịt Tăng Cường Thời Gian,145000,https://tiki.vn/bao-cao-su-sagami-2-cai-xit-tang-cuong-thoi-gian-p260805222.html?spid=260805223,,1.0,145000.0
143,14,Gel bôi trơn JIKAGEL Personal Lubricant giúp cuộc yêu thêm thăng hoa - Tuýp 50g,69000,https://tiki.vn/gel-boi-tron-jikagel-personal-lubricant-giup-cuoc-yeu-them-thang-hoa-tuyp-50g-p173634768.html?spid=173634769,,24.0,1656000.0
144,15,Bcs Durex Kéo Dài Thời Gian Performa (12s) - Chống Xuất Tinh Sớm Cho Nam - Siêu Mỏng - Nhập Khẩu Thái Lan,110000,https://tiki.vn/bcs-durex-keo-dai-thoi-gian-performa-12s-chong-xuat-tinh-som-cho-nam-sieu-mong-nhap-khau-thai-lan-p192660420.html?spid=192660422,,,
145,16,Gel bôi trơn Durex Play Massage 2in1 (Mới),319000,https://tiki.vn/gel-boi-tron-durex-play-massage-2in1-moi-p155014666.html?spid=155014667,,5.0,1595000.0
146,18,Bao Cao Su Hạt Nổi Tâm Thiện Chí Dotted Powermen BCSP - 05 (12 Chiếc / Hộp),46000,https://tiki.vn/bao-cao-su-hat-noi-tam-thien-chi-dotted-powermen-bcsp-05-12-chiec-hop-p1341547.html?spid=1341549,,475.0,21850000.0
147,19,Combo 2 Bao cao su Durex Performa 12 bao - QuaTangMe Extaste,1124000,https://tiki.vn/combo-2-bao-cao-su-durex-performa-12-bao-p270988333.html?spid=166413315,,17.0,19108000.0
148,20,Bao Cao Su Siêu Mỏng Chống Xuất Tinh Sớm Power Men 0.03 Invi Longshock (Hộp 3 Chiếc) - Shop Adam,99000,https://tiki.vn/bao-cao-su-sieu-mong-chong-xuat-tinh-som-power-men-0-03-invi-longshock-hop-3-chiec-shop-adam-p144490905.html?spid=144490906,,9.0,891000.0
149,21,[Hộp 10 cái] Bao cao su Shell Seahorse - Kéo dài thời gian | SHELL OFFICIAL STORE,150000,https://tiki.vn/hop-10-cai-bao-cao-su-shell-seahorse-keo-dai-thoi-gian-shell-official-store-p121242087.html?spid=121242089,,5.0,750000.0
150,22,Bao Cao Su Sagami Are-Are (5 Chiếc),40000,https://tiki.vn/bao-cao-su-sagami-are-are-5-chiec-p1082068.html?spid=4271191,,16.0,640000.0
151,23,Bao cao su Tâm Thiện Chí Real Fit mỏng trơn túi 12 chiếc,14000,https://tiki.vn/bao-cao-su-tam-thien-chi-real-fit-mong-tron-tui-12-chiec-p57897404.html?spid=149915617,,31.0,434000.0
152,24,Sagami Xtreme Type E White Box Hộp 3 Cái,47500,https://tiki.vn/sagami-xtreme-type-e-white-box-hop-3-cai-p151621770.html?spid=187854079,,2.0,95000.0
153,26,Bao Cao Su Powermen Cá Ngựa (Hộp 12 Cái),120000,https://tiki.vn/bao-cao-su-powermen-ca-ngua-hop-12-cai-p933545.html?spid=1705195,,197.0,23640000.0
154,27,Bao Cao Su Tâm Thiện Chí Ultra Thin Longer (Hộp 12 Cái),64000,https://tiki.vn/bao-cao-su-tam-thien-chi-ultra-thin-longer-hop-12-cai-p933533.html?spid=934417,,142.0,9088000.0
155,28,GEL DUREX PLAYO,350000,https://tiki.vn/gel-durex-playo-p273348977.html?spid=273348978,,,
156,29,"Hộp 10 cái] Bao cao su OLO 0.01 Bead Entering - Siêu mỏng, bi tăng thêm 3cm kèm 1 chiếc BCS Gun Super Thin",80000,https://tiki.vn/hop-10-cai-bao-cao-su-olo-0-01-bead-entering-sieu-mong-bi-tang-them-3cm-kem-1-chiec-bcs-gun-super-thin-p146086323.html?spid=146086325,,1.0,80000.0
157,31,[Chai 100ml] Gel bôi trơn mát lạnh - Shell Cooling,240000,https://tiki.vn/chai-100ml-gel-boi-tron-mat-lanh-shell-cooling-p121238699.html?spid=121238701,,8.0,1920000.0
158,32,Bao cao su Powermen Combo 2 hộp 12 chiếc và 1 hộp 3 chiếc,159000,https://tiki.vn/bao-cao-su-powermen-combo-2-hop-12-chiec-va-1-hop-3-chiec-p8052352.html?spid=8082728,,9.0,1431000.0
159,33,Kem Bôi Chống Xuất Tinh Sớm Và Tăng Cương Dương Pjur Man Xtend Của Đức Kèm Bcs Sagami Che Tên SP,1350000,https://tiki.vn/kem-boi-chong-xuat-tinh-som-va-tang-cuong-duong-pjur-man-xtend-cua-duc-tang-bcs-sagami-che-ten-sp-p273099813.html?spid=273099814,,,
160,34,Gel tăng khoái cảm cho nữ G Female Stimulating + Bao cao su Power Men Hộp 3 Chiếc - Hàng Chính Hãng 100% - Che Tên Sản Phẩm,1050000,https://tiki.vn/gel-tang-khoai-cam-cho-nu-g-female-stimulating-bao-cao-su-power-men-hop-3-chiec-hang-chinh-hang-100-che-ten-san-pham-p78280405.html?spid=78280406,,27.0,28350000.0
161,36,Chất bôi trơn gốc nước cho đường hậu Pjur Backdoor Moisturising Anal Glide 2ml dưỡng ẩm lành tính,14000,https://tiki.vn/chat-boi-tron-goc-nuoc-cho-duong-hau-pjur-backdoor-moisturising-anal-glide-2ml-duong-am-lanh-tinh-p247940619.html?spid=247940622,,2.0,28000.0
162,37,Bao cao su Kimono Gold Siêu mỏng 0.02mm - Bôi trơn gốc nước - Hộp 12 bao,168000,https://tiki.vn/bao-cao-su-kimono-gold-sieu-mong-0-02mm-boi-tron-goc-nuoc-hop-12-bao-p186514534.html?spid=186514535,,2.0,336000.0
163,38,[Chai 50ml] Gel bôi trơn tăng khoái cảm nữ - Shell Love kèm 1 chiếc BCS Gun Super Thin,450000,https://tiki.vn/chai-50ml-gel-boi-tron-tang-khoai-cam-nu-shell-love-p202785834.html?spid=202785836,,4.0,1800000.0
164,39,"Bao cao su Ritex Ideal, siêu ẩm ướt, gấp đôi gel, hộp 10 chiếc",232000,https://tiki.vn/bao-cao-su-ritex-ideal-sieu-am-uot-hop-10-chiec-p74763865.html?spid=74763866,,43.0,9976000.0
165,0,Bao cao su Tâm Thiện Chí Family,16000,https://tiki.vn/bao-cao-su-tam-thien-chi-family-p181920256.html?spid=181920258,-41%,31.0,496000.0
166,1,Gel bôi trơn tăng khoái cảm Pjur Myglide 30ml dành cho nữ chứa nhân sâm có tác dụng tăng cường lưu thông máu,404000,https://tiki.vn/chat-boi-tron-kich-thich-pjur-myglide-30ml-danh-cho-nu-chua-nhan-sam-co-tac-dung-tang-cuong-luu-thong-mau-p247940658.html?spid=247940660,-29%,2.0,808000.0
167,2,Gel Bôi Trơn Nhật Bản gói nhỏ 6ml Dạng Nước - An Toàn Cho Da Nhạy Cảm - Che Tên Sản Phẩm,29000,https://tiki.vn/gel-boi-tron-nhat-ban-goi-nho-6ml-dang-nuoc-an-toan-cho-da-nhay-cam-che-ten-san-pham-p96436704.html?spid=96436705,-44%,79.0,2291000.0
168,3,Gel bôi trơn silicone nam nữ Pjur Original túi 1.5ml đặc biệt dành cho làn da nhạy cảm an toàn lành tính,14000,https://tiki.vn/gel-boi-tron-silicone-pjur-original-tui-1-5ml-danh-cho-nu-dac-biet-danh-cho-lan-da-nhay-cam-an-toan-lanh-tinh-p247940608.html?spid=247940609,-48%,83.0,1162000.0
169,5,Bao Cao Su Sagami Original 0.02 (6 Cái / Hộp),156000,https://tiki.vn/bao-cao-su-sagami-original-0-02-6-cai-hop-p2775369.html?spid=187025763,,6.0,936000.0
170,6,"Bao Cao Su Powemren Ngọc Trai Hộp 12 Chiếc, Kéo Dài Thời Gian Quan Hệ, Có Gai Bi Nổi Li Ti Trên Bền Mặt",150000,https://tiki.vn/bao-cao-su-powemren-ngoc-trai-hop-12-chiec-keo-dai-thoi-gian-quan-he-co-gai-bi-noi-li-ti-tren-ben-mat-p42275678.html?spid=75955552,,9.0,1350000.0
171,7,Bcs Gai Sagami + Bao Bao Su Gai Lớn Hộp 2 Chiếc - Che Tên Sản Phẩm,70000,https://tiki.vn/bcs-gai-sagami-bao-bao-su-gai-lon-hop-2-chiec-che-ten-san-pham-p188428619.html?spid=188428620,-24%,13.0,910000.0
172,8,Combo Bao cao su Powermen Gia đình mỏng trơn hộp 12 cái và 1 hộp Bao cao su Tâm Thiện Chí Family mỏng trơn hộp 12 cái,69000,https://tiki.vn/combo-bao-cao-su-powermen-gia-dinh-mong-tron-hop-12-cai-va-1-hop-bao-cao-su-tam-thien-chi-family-mong-tron-hop-12-cai-p9688023.html?spid=9688024,-39%,79.0,5451000.0
173,10,Bao Cao Su Durex Fetherlite Ultima - Hàng Chính Hãng - Nhập Khẩu Thái Lan - 12s,260000,https://tiki.vn/bao-cao-su-durex-fetherlite-ultima-hang-chinh-hang-nhap-khau-thai-lan-12s-p196332762.html?spid=196332763,-32%,,
174,11,Bao Cao Su Mỏng Nhất Thế Giới Của Nhật Bản Jex Zone 0.01,390000,https://tiki.vn/bao-cao-su-mong-nhat-the-gioi-cua-nhat-ban-jex-zone-0-01-p229701993.html?spid=229701995,-19%,,
175,13,[ siêu tiết kiệm] Combo 60 cái bao cao su Size nhỏ ôm sát Tâm Thiện Chí,119000,https://tiki.vn/sieu-tiet-kiem-combo-60-cai-bao-cao-su-size-nho-om-sat-tam-thien-chi-p147294783.html?spid=168324795,,28.0,3332000.0
176,14,Bao Cao Su Siêu Gai Lớn Runbo Hộp 1 Chiếc - Màu Ngẫu Nhiên - Che Tên Sản Phẩm,22000,https://tiki.vn/bao-cao-su-sieu-gai-lon-runbo-hop-1-chiec-mau-ngau-nhien-che-ten-san-pham-p272654260.html?spid=272654261,,5.0,110000.0
177,15,Kem Bôi Trơn Durex KY Jelly 50g - Gốc Nước - Nhập Khẩu Thái Lan - Che Tên Sản Phẩm,140000,https://tiki.vn/kem-boi-tron-durex-ky-jelly-50g-goc-nuoc-nhap-khau-thai-lan-che-ten-san-pham-p199944708.html?spid=199944709,,,
178,16,BAO CAO SU ONETOUCH MAXX DOT (có gai) (XUẤT XỨ THÁI LAN),45000,https://tiki.vn/bao-cao-su-onetouch-maxx-dot-co-gai-xuat-xu-thai-lan-p214094191.html?spid=214094192,,,
179,18,Bao cao su Powermen Rocket hộp 3 cái,119000,https://tiki.vn/bao-cao-su-powermen-rocket-hop-3-cai-p53796267.html?spid=273609080,,,
180,19,"Bao cao su Fiesta kéo dài, siêu mỏng – hộp 3 cái",35000,https://tiki.vn/bao-cao-su-keo-dai-sieu-mong-fiesta-long-shock-ultrathin-hop-3-cai-p133733298.html?spid=133733299,,2.0,70000.0
181,20,Bao cao su Fiesta kéo dài - siêu mỏng – hộp 12 cái,105000,https://tiki.vn/bao-cao-su-keo-dai-sieu-mong-fiesta-long-shock-ultrathin-hop-12-cai-p133662162.html?spid=133662163,,,
182,21,"Bao cao su Gân Gai Powermen Strawberry Hương dâu, Chống xuất tinh sớm Hộp 9 bcs - che tên khi giao hàng",25000,https://tiki.vn/bao-cao-su-gan-gai-powermen-strawberry-huong-dau-chong-xuat-tinh-som-hop-9-bcs-che-ten-khi-giao-hang-p91767184.html?spid=91767186,,247.0,6175000.0
183,22,"[Hộp 12 cái] Bao cao su SO 3 in 1 - Siêu mỏng, gân và điểm nổi kèm 1 chiếc BCS Gun Super Thin",160000,https://tiki.vn/hop-12-cai-bao-cao-su-so-3-in-1-sieu-mong-gan-va-diem-noi-p207461388.html?spid=207461390,,,
184,23,[Chai 55ml] Gel bôi trơn tinh chất lô hội - Lexy Aloe kèm 1 chiếc BCS Gun Super Thin,100000,https://tiki.vn/chai-55ml-gel-boi-tron-tinh-chat-lo-hoi-lexy-aloe-kem-1-chiec-bcs-gun-super-thin-p143292684.html?spid=143292686,,7.0,700000.0
